4213523629280732|07|2033|433
4213523629419876|08|2030|779
4213523629492758|01|2026|470
4213523629030871|05|2032|913
4213523629048246|01|2029|663
4213523629315744|09|2026|571
4213523629906658|10|2032|281
4213523629984648|10|2033|725
4213523629557840|05|2030|269
4213523629161213|10|2032|460
4213523629894243|01|2028|367
4213523629836830|05|2031|358
4213523629860764|04|2031|320
4213523629321304|02|2025|735
4213523629678521|07|2026|425
4213523629962974|05|2031|216
4213523629479599|06|2028|760
4213523629190907|09|2029|877
4213523629640885|03|2028|647
4213523629159829|02|2033|636
4213523629925351|04|2028|443
4213523629728565|07|2026|372
4213523629004835|04|2025|910
4213523629328028|06|2025|898
4213523629460375|01|2027|495
4213523629407483|09|2027|641
4213523629695202|03|2033|266
4213523629923505|09|2031|650
4213523629216975|12|2032|294
4213523629278116|05|2031|238
4213523629158466|02|2028|568
4213523629418563|08|2027|540
4213523629448495|11|2028|689
4213523629233699|07|2030|193
4213523629670429|09|2031|918
4213523629450319|04|2027|512
4213523629845617|11|2026|231
4213523629047586|10|2025|709
4213523629067493|06|2025|810
4213523629047230|10|2030|599
