4874742005230059|10|27|612
4874742005232675|10|27|989
4874742005238110|10|27|250
4874742005239480|10|27|782
4874742005233772|10|27|800
4874742005232220|10|27|863
4874742005239894|10|27|125
4874742005233715|10|27|304
4874742005237203|10|27|647
4874742005232261|10|27|612
4874742005233228|10|27|119
4874742005230208|10|27|691
4874742005239878|10|27|820
4874742005232469|10|27|299
4874742005236692|10|27|809
4874742005234457|10|27|932
4874742005230398|10|27|568
4874742005232584|10|27|188
4874742005239498|10|27|374
4874742005231214|10|27|263
4874742005232964|10|27|552
4874742005232972|10|27|800
4874742005230927|10|27|928
4874742005237153|10|27|542
4874742005234176|10|27|300
4874742005234127|10|27|386
4874742005238789|10|27|240
4874742005236015|10|27|911
4874742005231545|10|27|568
4874742005234796|10|27|594
4874742005232378|10|27|479
4874742005235272|10|27|177
4874742005236288|10|27|314
4874742005234564|10|27|229
4874742005234523|10|27|844
4874742005236379|10|27|986
4874742005233889|10|27|963
4874742005234960|10|27|652
4874742005238169|10|27|848
4874742005232170|10|27|856
4874742005236734|10|27|478
4874742005232196|10|27|118
4874742005237252|10|27|709
4874742005238060|10|27|250
4874742005238912|10|27|739
4874742005234010|10|27|164
4874742005232519|10|27|197
4874742005230976|10|27|328
4874742005233202|10|27|414
4874742005238649|10|27|914
4874742005236478|10|27|265
4874742005235603|10|27|413
4874742005235249|10|27|603
4874742005230109|10|27|792
4874742005239183|10|27|738
4874742005233178|10|27|244
4874742005239118|10|27|894
4874742005237070|10|27|135
4874742005239985|10|27|234
4874742005232923|10|27|933
4874742005232840|10|27|340
4874742005239423|10|27|735
4874742005237260|10|27|116
4874742005237302|10|27|573
4874742005239514|10|27|255
4874742005234226|10|27|942
4874742005233905|10|27|994
4874742005231156|10|27|483
4874742005234499|10|27|935
4874742005235231|10|27|106
4874742005230166|10|27|690
4874742005239845|10|27|775
4874742005238276|10|27|100
4874742005237492|10|27|960
4874742005236965|10|27|291
4874742005232089|10|27|468
4874742005235728|10|27|893
4874742005231859|10|27|976
4874742005230794|10|27|177
4874742005234291|10|27|553
4874742005231255|10|27|942
4874742005237054|10|27|716
4874742005235124|10|27|332
4874742005230042|10|27|352
4874742005235629|10|27|381
4874742005234101|10|27|310
4874742005233293|10|27|167
4874742005238730|10|27|515
4874742005232345|10|27|133
4874742005235181|10|27|628
4874742005231644|10|27|403
4874742005231362|10|27|233
4874742005234200|10|27|676
4874742005236098|10|27|689
4874742005236049|10|27|418
